corpus	def_path	cluster_tag	via_ir_shape	via_ir_safety	via_mirsem_shape	via_mirsem_sl_safety_discharged	via_mirsem_call_requires	via_mirsem_loop_full	fully_faithful
cast	_64::<impl From<i64> for usize>::cast	FULLY_FAITHFUL	true	true	false	false	false	false	true
cast	_64::<impl From<i8> for f32>::cast	SHAPE_GAP	false	false	false	false	false	false	false
cast	_64::<impl From<i8> for f64>::cast	SHAPE_GAP	false	false	false	false	false	false	false
cast	_64::<impl From<i8> for i16>::cast	FULLY_FAITHFUL	true	true	true	true	true	false	true
cast	_64::<impl From<i8> for i32>::cast	FULLY_FAITHFUL	true	true	true	true	true	false	true
cast	_64::<impl From<i8> for i64>::cast	FULLY_FAITHFUL	true	true	true	true	true	false	true
cast	_64::<impl From<i8> for i8>::cast	FULLY_FAITHFUL	true	true	true	true	true	false	true
cast	_64::<impl From<i8> for isize>::cast	FULLY_FAITHFUL	true	true	true	true	true	false	true
cast	_64::<impl From<i8> for u16>::cast	FULLY_FAITHFUL	true	true	false	false	false	false	true
cast	_64::<impl From<i8> for u32>::cast	FULLY_FAITHFUL	true	true	false	false	false	false	true
cast	_64::<impl From<i8> for u64>::cast	FULLY_FAITHFUL	true	true	false	false	false	false	true
cast	_64::<impl From<i8> for u8>::cast	FULLY_FAITHFUL	true	true	false	false	false	false	true
cast	_64::<impl From<i8> for usize>::cast	FULLY_FAITHFUL	true	true	false	false	false	false	true
cast	_64::<impl From<isize> for f32>::cast	SHAPE_GAP	false	false	false	false	false	false	false
cast	_64::<impl From<isize> for f64>::cast	SHAPE_GAP	false	false	false	false	false	false	false
cast	_64::<impl From<isize> for i16>::cast	FULLY_FAITHFUL	true	true	false	false	false	false	true
cast	_64::<impl From<isize> for i32>::cast	FULLY_FAITHFUL	true	true	false	false	false	false	true
cast	_64::<impl From<isize> for i64>::cast	FULLY_FAITHFUL	true	true	true	true	true	false	true
cast	_64::<impl From<isize> for i8>::cast	FULLY_FAITHFUL	true	true	false	false	false	false	true
cast	_64::<impl From<isize> for isize>::cast	FULLY_FAITHFUL	true	true	true	true	true	false	true
cast	_64::<impl From<isize> for u16>::cast	FULLY_FAITHFUL	true	true	false	false	false	false	true
cast	_64::<impl From<isize> for u32>::cast	FULLY_FAITHFUL	true	true	false	false	false	false	true
cast	_64::<impl From<isize> for u64>::cast	FULLY_FAITHFUL	true	true	false	false	false	false	true
cast	_64::<impl From<isize> for u8>::cast	FULLY_FAITHFUL	true	true	false	false	false	false	true
cast	_64::<impl From<isize> for usize>::cast	FULLY_FAITHFUL	true	true	false	false	false	false	true
cast	_64::<impl From<u16> for f32>::cast	SHAPE_GAP	false	false	false	false	false	false	false
cast	_64::<impl From<u16> for f64>::cast	SHAPE_GAP	false	false	false	false	false	false	false
cast	_64::<impl From<u16> for i16>::cast	FULLY_FAITHFUL	true	true	false	false	false	false	true
cast	_64::<impl From<u16> for i32>::cast	FULLY_FAITHFUL	true	true	true	true	true	false	true
cast	_64::<impl From<u16> for i64>::cast	FULLY_FAITHFUL	true	true	true	true	true	false	true
cast	_64::<impl From<u16> for i8>::cast	FULLY_FAITHFUL	true	true	false	false	false	false	true
cast	_64::<impl From<u16> for isize>::cast	FULLY_FAITHFUL	true	true	true	true	true	false	true
cast	_64::<impl From<u16> for u16>::cast	FULLY_FAITHFUL	true	true	true	true	true	false	true
cast	_64::<impl From<u16> for u32>::cast	FULLY_FAITHFUL	true	true	true	true	true	false	true
cast	_64::<impl From<u16> for u64>::cast	FULLY_FAITHFUL	true	true	true	true	true	false	true
cast	_64::<impl From<u16> for u8>::cast	FULLY_FAITHFUL	true	true	false	false	false	false	true
cast	_64::<impl From<u16> for usize>::cast	FULLY_FAITHFUL	true	true	true	true	true	false	true
cast	_64::<impl From<u32> for f32>::cast	SHAPE_GAP	false	false	false	false	false	false	false
cast	_64::<impl From<u32> for f64>::cast	SHAPE_GAP	false	false	false	false	false	false	false
cast	_64::<impl From<u32> for i16>::cast	FULLY_FAITHFUL	true	true	false	false	false	false	true
cast	_64::<impl From<u32> for i32>::cast	FULLY_FAITHFUL	true	true	false	false	false	false	true
cast	_64::<impl From<u32> for i64>::cast	FULLY_FAITHFUL	true	true	true	true	true	false	true
cast	_64::<impl From<u32> for i8>::cast	FULLY_FAITHFUL	true	true	false	false	false	false	true
cast	_64::<impl From<u32> for isize>::cast	FULLY_FAITHFUL	true	true	true	true	true	false	true
cast	_64::<impl From<u32> for u16>::cast	FULLY_FAITHFUL	true	true	false	false	false	false	true
cast	_64::<impl From<u32> for u32>::cast	FULLY_FAITHFUL	true	true	true	true	true	false	true
cast	_64::<impl From<u32> for u64>::cast	FULLY_FAITHFUL	true	true	true	true	true	false	true
cast	_64::<impl From<u32> for u8>::cast	FULLY_FAITHFUL	true	true	false	false	false	false	true
cast	_64::<impl From<u32> for usize>::cast	FULLY_FAITHFUL	true	true	true	true	true	false	true
cast	_64::<impl From<u64> for f32>::cast	SHAPE_GAP	false	false	false	false	false	false	false
cast	_64::<impl From<u64> for f64>::cast	SHAPE_GAP	false	false	false	false	false	false	false
cast	_64::<impl From<u64> for i16>::cast	FULLY_FAITHFUL	true	true	false	false	false	false	true
cast	_64::<impl From<u64> for i32>::cast	FULLY_FAITHFUL	true	true	false	false	false	false	true
cast	_64::<impl From<u64> for i64>::cast	FULLY_FAITHFUL	true	true	false	false	false	false	true
cast	_64::<impl From<u64> for i8>::cast	FULLY_FAITHFUL	true	true	false	false	false	false	true
cast	_64::<impl From<u64> for isize>::cast	FULLY_FAITHFUL	true	true	false	false	false	false	true
cast	_64::<impl From<u64> for u16>::cast	FULLY_FAITHFUL	true	true	false	false	false	false	true
cast	_64::<impl From<u64> for u32>::cast	FULLY_FAITHFUL	true	true	false	false	false	false	true
cast	_64::<impl From<u64> for u64>::cast	FULLY_FAITHFUL	true	true	true	true	true	false	true
cast	_64::<impl From<u64> for u8>::cast	FULLY_FAITHFUL	true	true	false	false	false	false	true
cast	_64::<impl From<u64> for usize>::cast	FULLY_FAITHFUL	true	true	true	true	true	false	true
cast	_64::<impl From<u8> for f32>::cast	SHAPE_GAP	false	false	false	false	false	false	false
cast	_64::<impl From<u8> for f64>::cast	SHAPE_GAP	false	false	false	false	false	false	false
cast	_64::<impl From<u8> for i16>::cast	FULLY_FAITHFUL	true	true	true	true	true	false	true
cast	_64::<impl From<u8> for i32>::cast	FULLY_FAITHFUL	true	true	true	true	true	false	true
cast	_64::<impl From<u8> for i64>::cast	FULLY_FAITHFUL	true	true	true	true	true	false	true
cast	_64::<impl From<u8> for i8>::cast	FULLY_FAITHFUL	true	true	false	false	false	false	true
cast	_64::<impl From<u8> for isize>::cast	FULLY_FAITHFUL	true	true	true	true	true	false	true
cast	_64::<impl From<u8> for u16>::cast	FULLY_FAITHFUL	true	true	true	true	true	false	true
cast	_64::<impl From<u8> for u32>::cast	FULLY_FAITHFUL	true	true	true	true	true	false	true
cast	_64::<impl From<u8> for u64>::cast	FULLY_FAITHFUL	true	true	true	true	true	false	true
cast	_64::<impl From<u8> for u8>::cast	FULLY_FAITHFUL	true	true	true	true	true	false	true
cast	_64::<impl From<u8> for usize>::cast	FULLY_FAITHFUL	true	true	true	true	true	false	true
cast	_64::<impl From<usize> for f32>::cast	SHAPE_GAP	false	false	false	false	false	false	false
cast	_64::<impl From<usize> for f64>::cast	SHAPE_GAP	false	false	false	false	false	false	false
cast	_64::<impl From<usize> for i16>::cast	FULLY_FAITHFUL	true	true	false	false	false	false	true
cast	_64::<impl From<usize> for i32>::cast	FULLY_FAITHFUL	true	true	false	false	false	false	true
cast	_64::<impl From<usize> for i64>::cast	FULLY_FAITHFUL	true	true	false	false	false	false	true
cast	_64::<impl From<usize> for i8>::cast	FULLY_FAITHFUL	true	true	false	false	false	false	true
cast	_64::<impl From<usize> for isize>::cast	FULLY_FAITHFUL	true	true	false	false	false	false	true
cast	_64::<impl From<usize> for u16>::cast	FULLY_FAITHFUL	true	true	false	false	false	false	true
cast	_64::<impl From<usize> for u32>::cast	FULLY_FAITHFUL	true	true	false	false	false	false	true
cast	_64::<impl From<usize> for u64>::cast	FULLY_FAITHFUL	true	true	true	true	true	false	true
cast	_64::<impl From<usize> for u8>::cast	FULLY_FAITHFUL	true	true	false	false	false	false	true
cast	_64::<impl From<usize> for usize>::cast	FULLY_FAITHFUL	true	true	true	true	true	false	true
cast	_x128::<impl From<f32> for i128>::cast	SHAPE_GAP	false	false	false	false	false	false	false
cast	_x128::<impl From<f32> for u128>::cast	SHAPE_GAP	false	false	false	false	false	false	false
cast	_x128::<impl From<f64> for i128>::cast	SHAPE_GAP	false	false	false	false	false	false	false
cast	_x128::<impl From<f64> for u128>::cast	SHAPE_GAP	false	false	false	false	false	false	false
cast	_x128::<impl From<i128> for f32>::cast	SHAPE_GAP	false	false	false	false	false	false	false
cast	_x128::<impl From<i128> for f64>::cast	SHAPE_GAP	false	false	false	false	false	false	false
cast	_x128::<impl From<i128> for i128>::cast	FULLY_FAITHFUL	true	true	true	true	true	false	true
cast	_x128::<impl From<i128> for i16>::cast	FULLY_FAITHFUL	true	true	false	false	false	false	true
cast	_x128::<impl From<i128> for i32>::cast	FULLY_FAITHFUL	true	true	false	false	false	false	true
cast	_x128::<impl From<i128> for i64>::cast	FULLY_FAITHFUL	true	true	false	false	false	false	true
cast	_x128::<impl From<i128> for i8>::cast	FULLY_FAITHFUL	true	true	false	false	false	false	true
cast	_x128::<impl From<i128> for isize>::cast	FULLY_FAITHFUL	true	true	false	false	false	false	true
cast	_x128::<impl From<i128> for u128>::cast	FULLY_FAITHFUL	true	true	false	false	false	false	true
cast	_x128::<impl From<i128> for u16>::cast	FULLY_FAITHFUL	true	true	false	false	false	false	true
cast	_x128::<impl From<i128> for u32>::cast	FULLY_FAITHFUL	true	true	false	false	false	false	true
cast	_x128::<impl From<i128> for u64>::cast	FULLY_FAITHFUL	true	true	false	false	false	false	true
cast	_x128::<impl From<i128> for u8>::cast	FULLY_FAITHFUL	true	true	false	false	false	false	true
cast	_x128::<impl From<i128> for usize>::cast	FULLY_FAITHFUL	true	true	false	false	false	false	true
cast	_x128::<impl From<i16> for i128>::cast	FULLY_FAITHFUL	true	true	true	true	true	false	true
cast	_x128::<impl From<i16> for u128>::cast	FULLY_FAITHFUL	true	true	false	false	false	false	true
cast	_x128::<impl From<i32> for i128>::cast	FULLY_FAITHFUL	true	true	true	true	true	false	true
cast	_x128::<impl From<i32> for u128>::cast	FULLY_FAITHFUL	true	true	false	false	false	false	true
cast	_x128::<impl From<i64> for i128>::cast	FULLY_FAITHFUL	true	true	true	true	true	false	true
cast	_x128::<impl From<i64> for u128>::cast	FULLY_FAITHFUL	true	true	false	false	false	false	true
cast	_x128::<impl From<i8> for i128>::cast	FULLY_FAITHFUL	true	true	true	true	true	false	true
cast	_x128::<impl From<i8> for u128>::cast	FULLY_FAITHFUL	true	true	false	false	false	false	true
cast	_x128::<impl From<isize> for i128>::cast	FULLY_FAITHFUL	true	true	true	true	true	false	true
cast	_x128::<impl From<isize> for u128>::cast	FULLY_FAITHFUL	true	true	false	false	false	false	true
cast	_x128::<impl From<u128> for f32>::cast	SHAPE_GAP	false	false	false	false	false	false	false
cast	_x128::<impl From<u128> for f64>::cast	SHAPE_GAP	false	false	false	false	false	false	false
cast	_x128::<impl From<u128> for i128>::cast	FULLY_FAITHFUL	true	true	false	false	false	false	true
cast	_x128::<impl From<u128> for i16>::cast	FULLY_FAITHFUL	true	true	false	false	false	false	true
cast	_x128::<impl From<u128> for i32>::cast	FULLY_FAITHFUL	true	true	false	false	false	false	true
cast	_x128::<impl From<u128> for i64>::cast	FULLY_FAITHFUL	true	true	false	false	false	false	true
cast	_x128::<impl From<u128> for i8>::cast	FULLY_FAITHFUL	true	true	false	false	false	false	true
cast	_x128::<impl From<u128> for isize>::cast	FULLY_FAITHFUL	true	true	false	false	false	false	true
cast	_x128::<impl From<u128> for u128>::cast	FULLY_FAITHFUL	true	true	true	true	true	false	true
cast	_x128::<impl From<u128> for u16>::cast	FULLY_FAITHFUL	true	true	false	false	false	false	true
cast	_x128::<impl From<u128> for u32>::cast	FULLY_FAITHFUL	true	true	false	false	false	false	true
cast	_x128::<impl From<u128> for u64>::cast	FULLY_FAITHFUL	true	true	false	false	false	false	true
cast	_x128::<impl From<u128> for u8>::cast	FULLY_FAITHFUL	true	true	false	false	false	false	true
cast	_x128::<impl From<u128> for usize>::cast	FULLY_FAITHFUL	true	true	false	false	false	false	true
cast	_x128::<impl From<u16> for i128>::cast	FULLY_FAITHFUL	true	true	true	true	true	false	true
cast	_x128::<impl From<u16> for u128>::cast	FULLY_FAITHFUL	true	true	true	true	true	false	true
cast	_x128::<impl From<u32> for i128>::cast	FULLY_FAITHFUL	true	true	true	true	true	false	true
cast	_x128::<impl From<u32> for u128>::cast	FULLY_FAITHFUL	true	true	true	true	true	false	true
cast	_x128::<impl From<u64> for i128>::cast	FULLY_FAITHFUL	true	true	true	true	true	false	true
cast	_x128::<impl From<u64> for u128>::cast	FULLY_FAITHFUL	true	true	true	true	true	false	true
cast	_x128::<impl From<u8> for i128>::cast	FULLY_FAITHFUL	true	true	true	true	true	false	true
cast	_x128::<impl From<u8> for u128>::cast	FULLY_FAITHFUL	true	true	true	true	true	false	true
cast	_x128::<impl From<usize> for i128>::cast	FULLY_FAITHFUL	true	true	true	true	true	false	true
cast	_x128::<impl From<usize> for u128>::cast	FULLY_FAITHFUL	true	true	true	true	true	false	true
nonmax	NonMaxU8::get	SHAPE_GAP	false	false	false	false	false	false	false
nonmax	<NonMaxI128 as core::convert::From<NonMaxU8>>::from	SHAPE_GAP	false	false	false	false	false	false	false
nonmax	<NonMaxI16 as core::convert::From<NonMaxU8>>::from	SHAPE_GAP	false	false	false	false	false	false	false
nonmax	<NonMaxI32 as core::convert::From<NonMaxU8>>::from	SHAPE_GAP	false	false	false	false	false	false	false
nonmax	<NonMaxI64 as core::convert::From<NonMaxU8>>::from	SHAPE_GAP	false	false	false	false	false	false	false
nonmax	<NonMaxIsize as core::convert::From<NonMaxU8>>::from	SHAPE_GAP	false	false	false	false	false	false	false
nonmax	<NonMaxU128 as core::convert::From<NonMaxU8>>::from	SHAPE_GAP	false	false	false	false	false	false	false
nonmax	<NonMaxU16 as core::convert::From<NonMaxU8>>::from	SHAPE_GAP	false	false	false	false	false	false	false
nonmax	<NonMaxU32 as core::convert::From<NonMaxU8>>::from	SHAPE_GAP	false	false	false	false	false	false	false
nonmax	<NonMaxU64 as core::convert::From<NonMaxU8>>::from	SHAPE_GAP	false	false	false	false	false	false	false
nonmax	<NonMaxU8 as core::clone::Clone>::clone	SHAPE_GAP	false	false	false	false	false	false	false
nonmax	<NonMaxU8 as core::cmp::Eq>::assert_fields_are_eq	SHAPE_GAP	false	false	false	false	false	false	false
nonmax	<NonMaxU8 as core::cmp::Ord>::cmp	SHAPE_GAP	false	false	false	false	false	false	false
nonmax	<NonMaxU8 as core::cmp::PartialEq>::eq	SHAPE_GAP	false	false	false	false	false	false	false
nonmax	<NonMaxU8 as core::cmp::PartialOrd>::partial_cmp	SHAPE_GAP	false	false	false	false	false	false	false
nonmax	NonMaxU8::new	SHAPE_GAP	false	false	false	false	false	false	false
nonmax	<NonMaxU8 as core::convert::TryFrom<u8>>::try_from	SHAPE_GAP	false	false	false	false	false	false	false
nonmax	NonMaxU8::new_unchecked	SHAPE_GAP	false	false	false	false	false	false	false
nonmax	<NonMaxU8 as core::default::Default>::default	SHAPE_GAP	false	false	false	false	false	false	false
nonmax	<NonMaxU8 as core::fmt::Binary>::fmt	SHAPE_GAP	false	false	false	false	false	false	false
nonmax	<NonMaxU8 as core::fmt::Debug>::fmt	SHAPE_GAP	false	false	false	false	false	false	false
nonmax	<NonMaxU8 as core::fmt::Display>::fmt	SHAPE_GAP	false	false	false	false	false	false	false
nonmax	<NonMaxU8 as core::fmt::LowerHex>::fmt	SHAPE_GAP	false	false	false	false	false	false	false
nonmax	<NonMaxU8 as core::fmt::Octal>::fmt	SHAPE_GAP	false	false	false	false	false	false	false
nonmax	<NonMaxU8 as core::fmt::UpperHex>::fmt	SHAPE_GAP	false	false	false	false	false	false	false
nonmax	<NonMaxU8 as core::hash::Hash>::hash	SHAPE_GAP	false	false	false	false	false	false	false
nonmax	<NonMaxU8 as core::ops::BitAnd<u8>>::bitand	SHAPE_GAP	false	false	false	false	false	false	false
nonmax	<NonMaxU8 as core::ops::BitAnd>::bitand	SHAPE_GAP	false	false	false	false	false	false	false
nonmax	<NonMaxU8 as core::ops::BitAndAssign<u8>>::bitand_assign	SHAPE_GAP	false	false	false	false	false	false	false
nonmax	<NonMaxU8 as core::ops::BitAndAssign>::bitand_assign	SHAPE_GAP	false	false	false	false	false	false	false
nonmax	<NonMaxU8 as core::str::FromStr>::from_str	SHAPE_GAP	false	false	false	false	false	false	false
nonmax	<NonMaxUsize as core::convert::From<NonMaxU8>>::from	SHAPE_GAP	false	false	false	false	false	false	false
nonmax	<impl core::convert::From<NonMaxU8> for u8>::from	SHAPE_GAP	false	false	false	false	false	false	false
nonmax	<impl core::ops::BitAnd<NonMaxU8> for u8>::bitand	SHAPE_GAP	false	false	false	false	false	false	false
nonmax	<impl core::ops::BitAndAssign<NonMaxU8> for u8>::bitand_assign	SHAPE_GAP	false	false	false	false	false	false	false
leaf-call	arrayvec::ArrayVec::<T, CAP>::len	FULLY_FAITHFUL	true	true	true	true	true	false	true
leaf-call	<arrayvec::ArrayVec<T, CAP> as arrayvec_impl::ArrayVecImpl>::len	FULLY_FAITHFUL	true	true	true	true	true	false	true
leaf-call	arrayvec::ArrayVec::<T, CAP>::is_empty	FULLY_FAITHFUL	true	true	true	true	true	false	true
either-disc	Either::<L, R>::is_left	FULLY_FAITHFUL	false	false	true	true	true	false	true
either-disc	Either::<L, R>::is_right	FULLY_FAITHFUL	true	true	true	true	true	false	true
adt-return	_64::<impl From<i16> for u16>::cast	FULLY_FAITHFUL	true	true	false	false	false	false	true
adt-return	_64::<impl From<i32> for u32>::cast	FULLY_FAITHFUL	true	true	false	false	false	false	true
adt-return	_64::<impl From<i64> for u64>::cast	FULLY_FAITHFUL	true	true	false	false	false	false	true
adt-return	_64::<impl From<i8> for u8>::cast	FULLY_FAITHFUL	true	true	false	false	false	false	true
adt-return	_64::<impl From<u16> for u8>::cast	FULLY_FAITHFUL	true	true	false	false	false	false	true
adt-return	_64::<impl From<u32> for i8>::cast	FULLY_FAITHFUL	true	true	false	false	false	false	true
adt-return	_64::<impl From<u64> for i32>::cast	FULLY_FAITHFUL	true	true	false	false	false	false	true
adt-return	_x128::<impl From<i128> for u128>::cast	FULLY_FAITHFUL	true	true	false	false	false	false	true
adt-return	_x128::<impl From<u128> for i32>::cast	FULLY_FAITHFUL	true	true	false	false	false	false	true
adt-return	_x128::<impl From<u128> for u8>::cast	FULLY_FAITHFUL	true	true	false	false	false	false	true
from-signed	_64::<impl From<i16> for i8>::cast	FULLY_FAITHFUL	true	true	false	false	false	false	true
from-signed	_64::<impl From<i16> for u8>::cast	FULLY_FAITHFUL	true	true	false	false	false	false	true
from-signed	_64::<impl From<i32> for i16>::cast	FULLY_FAITHFUL	true	true	false	false	false	false	true
from-signed	_64::<impl From<i32> for i8>::cast	FULLY_FAITHFUL	true	true	false	false	false	false	true
from-signed	_64::<impl From<i32> for u16>::cast	FULLY_FAITHFUL	true	true	false	false	false	false	true
from-signed	_64::<impl From<i32> for u8>::cast	FULLY_FAITHFUL	true	true	false	false	false	false	true
from-signed	_64::<impl From<i64> for i16>::cast	FULLY_FAITHFUL	true	true	false	false	false	false	true
from-signed	_64::<impl From<i64> for i32>::cast	FULLY_FAITHFUL	true	true	false	false	false	false	true
from-signed	_64::<impl From<i64> for i8>::cast	FULLY_FAITHFUL	true	true	false	false	false	false	true
from-signed	_64::<impl From<i64> for u16>::cast	FULLY_FAITHFUL	true	true	false	false	false	false	true
from-signed	_64::<impl From<i64> for u32>::cast	FULLY_FAITHFUL	true	true	false	false	false	false	true
from-signed	_64::<impl From<i64> for u8>::cast	FULLY_FAITHFUL	true	true	false	false	false	false	true
from-signed	_64::<impl From<isize> for i16>::cast	FULLY_FAITHFUL	true	true	false	false	false	false	true
from-signed	_64::<impl From<isize> for i32>::cast	FULLY_FAITHFUL	true	true	false	false	false	false	true
from-signed	_64::<impl From<isize> for i8>::cast	FULLY_FAITHFUL	true	true	false	false	false	false	true
from-signed	_64::<impl From<isize> for u16>::cast	FULLY_FAITHFUL	true	true	false	false	false	false	true
from-signed	_64::<impl From<isize> for u32>::cast	FULLY_FAITHFUL	true	true	false	false	false	false	true
from-signed	_64::<impl From<isize> for u8>::cast	FULLY_FAITHFUL	true	true	false	false	false	false	true
from-signed	_x128::<impl From<i128> for i16>::cast	FULLY_FAITHFUL	true	true	false	false	false	false	true
from-signed	_x128::<impl From<i128> for i32>::cast	FULLY_FAITHFUL	true	true	false	false	false	false	true
from-signed	_x128::<impl From<i128> for i64>::cast	FULLY_FAITHFUL	true	true	false	false	false	false	true
from-signed	_x128::<impl From<i128> for i8>::cast	FULLY_FAITHFUL	true	true	false	false	false	false	true
from-signed	_x128::<impl From<i128> for isize>::cast	FULLY_FAITHFUL	true	true	false	false	false	false	true
from-signed	_x128::<impl From<i128> for u16>::cast	FULLY_FAITHFUL	true	true	false	false	false	false	true
from-signed	_x128::<impl From<i128> for u32>::cast	FULLY_FAITHFUL	true	true	false	false	false	false	true
from-signed	_x128::<impl From<i128> for u64>::cast	FULLY_FAITHFUL	true	true	false	false	false	false	true
from-signed	_x128::<impl From<i128> for u8>::cast	FULLY_FAITHFUL	true	true	false	false	false	false	true
from-signed	_x128::<impl From<i128> for usize>::cast	FULLY_FAITHFUL	true	true	false	false	false	false	true
container	Stack::len	FULLY_FAITHFUL	true	true	true	true	true	false	true
container	Stack::at_least	FULLY_FAITHFUL	true	true	true	true	true	false	true
container	Stack::capacity	FULLY_FAITHFUL	true	true	true	true	true	false	true
container	Stack::double_len	SAFETY_GAP	false	false	true	false	false	false	false
container	Stack::has_len	FULLY_FAITHFUL	true	true	true	true	true	false	true
container	Stack::is_empty	FULLY_FAITHFUL	true	true	true	true	true	false	true
container	Stack::is_full	FULLY_FAITHFUL	true	true	true	true	true	false	true
container	Stack::remaining	SAFETY_GAP	false	false	true	false	false	false	false
loop-leaf	arch::all::memchr::One::count_raw	FULLY_FAITHFUL	false	false	true	false	false	true	true
ptr-spine	arch::all::memchr::One::count_raw	FULLY_FAITHFUL	false	false	true	false	false	true	true
ptr-spine	arch::all::memchr::One::count	FULLY_FAITHFUL	true	true	true	true	true	false	true
lift-demo	arch::all::memchr::One::count_raw	FULLY_FAITHFUL	false	false	true	false	false	true	true
lift-demo	<arch::all::memchr::OneIter<'a, 'h> as core::iter::Iterator>::count::{closure#0}	FULLY_FAITHFUL	true	true	true	true	true	false	true
structural-fold	all_leaves_pos	FULLY_FAITHFUL	true	true	false	false	false	false	true
structural-fold	bad_acc_alias	SHAPE_GAP	false	false	false	false	false	false	false
structural-fold	sink	SHAPE_GAP	false	false	false	false	false	false	false
structural-fold	bad_acc_escape	SHAPE_GAP	false	false	false	false	false	false	false
structural-fold	bad_acc_read	SHAPE_GAP	false	false	false	false	false	false	false
structural-fold	pick	FULLY_FAITHFUL	true	true	true	true	true	false	true
structural-fold	bad_nonsub	SHAPE_GAP	false	false	false	false	false	false	false
structural-fold	bad_rebuilt	SHAPE_GAP	false	false	false	false	false	false	false
structural-fold	bad_self	SHAPE_GAP	false	false	false	false	false	false	false
structural-fold	collect_leaves	FULLY_FAITHFUL	true	true	false	false	false	false	true
structural-fold	first_leaf	FULLY_FAITHFUL	true	true	false	false	false	false	true
structural-fold	has_leaf_zero	FULLY_FAITHFUL	true	true	false	false	false	false	true
structural-fold	size	SHAPE_GAP	false	false	false	false	false	false	false
structural-fold	sum	SHAPE_GAP	false	false	false	false	false	false	false
structural-fold	tag_xor	FULLY_FAITHFUL	true	true	false	false	false	false	true
structural-fold	xor_all	FULLY_FAITHFUL	true	true	false	false	false	false	true
multi-eq	char::methods::<impl char>::is_ascii_whitespace	FULLY_FAITHFUL	true	true	false	false	false	false	true
multi-eq	num::<impl u8>::is_ascii_whitespace	FULLY_FAITHFUL	true	true	false	false	false	false	true
level-fold	expr::stack_safe	SHAPE_GAP	false	false	false	false	false	false	false
level-fold	level::Level::collect_params_impl	SHAPE_GAP	false	false	false	false	false	false	false
level-fold	level::Level::has_params	FULLY_FAITHFUL	true	true	false	false	false	false	true
level-fold	level::Level::has_params_impl	FULLY_FAITHFUL	true	true	false	false	false	false	true
level-fold	level::Level::has_params::{closure#0}	SHAPE_GAP	false	false	false	false	false	false	false
level-fold	level::Level::has_params_impl::{closure#0}	SHAPE_GAP	false	false	false	false	false	false	false
level-fold	level::Level::has_params_impl::{closure#1}	SHAPE_GAP	false	false	false	false	false	false	false
level-fold	level::Level::has_params_impl::{closure#2}	SHAPE_GAP	false	false	false	false	false	false	false
level-fold	level::Level::is_nonzero	FULLY_FAITHFUL	true	true	false	false	false	false	true
level-fold	level::Level::is_zero	FULLY_FAITHFUL	true	true	false	false	false	false	true
level-fold	level::Level::substitute_map	SHAPE_GAP	false	false	false	false	false	false	false
level-fold	level::Level::substitute_map_impl_opt	SHAPE_GAP	false	false	false	false	false	false	false
level-fold	level::Level::substitute_map_impl	SHAPE_GAP	false	false	false	false	false	false	false
level-fold	level::Level::substitute_slice_impl_opt	SHAPE_GAP	false	false	false	false	false	false	false
